date,0,OT
2017/3/18 1:00,10,3172
2017/3/18 2:00,9,3231
2017/3/18 3:00,11,3158
2017/3/18 4:00,9,3093
2017/3/18 5:00,10,3083
2017/3/18 6:00,10,3080
2017/3/18 7:00,10,3098
2017/3/18 8:00,11,3200
2017/3/18 9:00,8,3419
2017/3/18 10:00,8,3370
2017/3/18 11:00,8,3820
2017/3/18 12:00,8,4034
2017/3/18 13:00,10,4133
2017/3/18 14:00,8,4304
2017/3/18 15:00,8,4455
2017/3/18 16:00,9,4487
2017/3/18 17:00,9,4640
2017/3/18 18:00,9,4628
2017/3/18 19:00,9,4778
2017/3/18 20:00,11,4823
2017/3/18 21:00,11,4469
2017/3/18 22:00,12,4179
2017/3/18 23:00,13,4158
2017/3/19 0:00,12,4297
2017/3/19 1:00,13,4297
2017/3/19 2:00,12,4061
2017/3/19 3:00,12,4217
2017/3/19 4:00,13,3906
2017/3/19 5:00,12,3771
2017/3/19 6:00,14,3670
2017/3/19 7:00,12,3404
2017/3/19 8:00,12,3381
2017/3/19 9:00,12,3485
2017/3/19 10:00,8,3539
2017/3/19 11:00,8,4040
2017/3/19 12:00,8,4275
2017/3/19 13:00,11,4584
2017/3/19 14:00,9,4735
2017/3/19 15:00,8,4812
2017/3/19 16:00,9,4876
2017/3/19 17:00,8,4915
2017/3/19 18:00,11,4873
2017/3/19 19:00,9,4991
2017/3/19 20:00,9,4969
2017/3/19 21:00,11,4719
2017/3/19 22:00,12,4146
2017/3/19 23:00,12,4092
2017/3/20 0:00,13,4074
2017/3/20 1:00,12,4225
2017/3/20 2:00,12,4245
2017/3/20 3:00,13,4034
2017/3/20 4:00,12,3880
2017/3/20 5:00,14,3621
2017/3/20 6:00,12,3438
2017/3/20 7:00,13,3126
2017/3/20 8:00,12,3011
2017/3/20 9:00,12,3080
2017/3/20 10:00,8,3265
2017/3/20 11:00,8,4117
2017/3/20 12:00,8,4169
2017/3/20 13:00,10,4436
2017/3/20 14:00,10,4752
2017/3/20 15:00,9,4675
2017/3/20 16:00,8,4702
2017/3/20 17:00,8,4962
2017/3/20 18:00,9,5168
2017/3/20 19:00,9,5072
2017/3/20 20:00,8,5059
2017/3/20 21:00,10,4994
2017/3/20 22:00,13,4598
2017/3/20 23:00,13,4379
2017/3/21 0:00,12,4388
2017/3/21 1:00,12,4344
2017/3/21 2:00,12,4040
2017/3/21 3:00,13,4058
2017/3/21 4:00,13,3939
2017/3/21 5:00,12,3534
2017/3/21 6:00,13,3443
2017/3/21 7:00,13,3202
2017/3/21 8:00,13,3202
2017/3/21 9:00,11,3295
2017/3/21 10:00,8,3430
2017/3/21 11:00,9,3894
2017/3/21 12:00,8,3933
2017/3/21 13:00,9,4014
2017/3/21 14:00,10,4403
2017/3/21 15:00,8,4694
2017/3/21 16:00,9,4765
2017/3/21 17:00,10,4871
2017/3/21 18:00,8,5011
2017/3/21 19:00,12,5021
2017/3/21 20:00,10,4993
2017/3/21 21:00,10,4856
2017/3/21 22:00,13,4502
2017/3/21 23:00,12,4305
2017/3/22 0:00,12,4336
2017/3/22 1:00,13,4320
2017/3/22 2:00,12,4108
2017/3/22 3:00,12,3912
2017/3/22 4:00,13,3737
2017/3/22 5:00,13,3490
2017/3/22 6:00,12,3375
2017/3/22 7:00,12,3269
2017/3/22 8:00,13,3344
2017/3/22 9:00,11,3424
2017/3/22 10:00,8,3641
2017/3/22 11:00,9,3953
2017/3/22 12:00,9,4160
2017/3/22 13:00,10,4203
2017/3/22 14:00,8,4466
2017/3/22 15:00,8,4505
2017/3/22 16:00,8,4600
2017/3/22 17:00,9,4730
2017/3/22 18:00,10,4553
2017/3/22 19:00,9,4756
2017/3/22 20:00,9,4760
2017/3/22 21:00,11,4731
2017/3/22 22:00,12,4303
2017/3/22 23:00,12,4086
2017/3/23 0:00,13,4234
2017/3/23 1:00,13,4155
2017/3/23 2:00,12,4026
2017/3/23 3:00,13,3800
2017/3/23 4:00,12,3693
2017/3/23 5:00,14,3396
2017/3/23 6:00,12,3190
2017/3/23 7:00,13,3153
2017/3/23 8:00,12,3209
2017/3/23 9:00,12,3226
2017/3/23 10:00,9,3181
2017/3/23 11:00,8,3233
2017/3/23 12:00,8,3360
2017/3/23 13:00,8,3537
2017/3/23 14:00,8,3693
2017/3/23 15:00,8,3971
2017/3/23 16:00,9,3839
2017/3/23 17:00,9,4043
2017/3/23 18:00,12,4012
2017/3/23 19:00,8,4064
2017/3/23 20:00,9,4244
2017/3/23 21:00,8,4222
2017/3/23 22:00,11,4014
2017/3/23 23:00,11,3994
2017/3/24 0:00,9,3916
2017/3/24 1:00,11,3990
2017/3/24 2:00,10,4025
2017/3/24 3:00,11,3748
2017/3/24 4:00,10,3707
2017/3/24 5:00,10,3177
2017/3/24 6:00,10,2762
2017/3/24 7:00,10,2760
2017/3/24 8:00,11,2765
2017/3/24 9:00,10,2868
2017/3/24 10:00,8,3002
2017/3/24 11:00,8,3082
2017/3/24 12:00,8,3067
2017/3/24 13:00,8,3078
2017/3/24 14:00,8,3190
2017/3/24 15:00,8,3406
2017/3/24 16:00,8,3694
2017/3/24 17:00,8,3501
2017/3/24 18:00,8,3164
2017/3/24 19:00,8,3377
2017/3/24 20:00,9,3252
2017/3/24 21:00,10,3267
2017/3/24 22:00,13,3143
2017/3/24 23:00,13,3090
2017/3/25 0:00,12,3063
2017/3/25 1:00,13,3072
2017/3/25 2:00,12,3045
2017/3/25 3:00,14,3059
2017/3/25 4:00,12,2989
2017/3/25 5:00,12,2980
2017/3/25 6:00,12,2961
2017/3/25 7:00,13,2973
2017/3/25 8:00,12,3000
2017/3/25 9:00,12,3208
2017/3/25 10:00,8,3235
2017/3/25 11:00,8,3647
2017/3/25 12:00,8,3819
2017/3/25 13:00,9,3940
2017/3/25 14:00,10,3960
2017/3/25 15:00,8,4120
2017/3/25 16:00,8,4269
2017/3/25 17:00,10,4232
2017/3/25 18:00,9,4035
2017/3/25 19:00,8,4368
2017/3/25 20:00,9,4383
2017/3/25 21:00,8,4009
2017/3/25 22:00,10,3679
2017/3/25 23:00,9,3819
2017/3/26 0:00,11,4019
2017/3/26 1:00,9,4072
2017/3/26 2:00,10,3896
2017/3/26 3:00,10,3695
2017/3/26 4:00,10,3585
2017/3/26 5:00,10,3335
2017/3/26 6:00,10,3364
2017/3/26 7:00,10,3001
2017/3/26 8:00,10,3051
2017/3/26 9:00,10,3158
2017/3/26 10:00,8,3321
2017/3/26 11:00,8,3624
2017/3/26 12:00,8,3740
2017/3/26 13:00,9,3797
2017/3/26 14:00,9,4146
2017/3/26 15:00,8,3963
2017/3/26 16:00,8,4199
2017/3/26 17:00,8,4235
2017/3/26 18:00,9,4188
2017/3/26 19:00,8,4165
2017/3/26 20:00,9,4162
2017/3/26 21:00,8,3994
2017/3/26 22:00,10,3944
2017/3/26 23:00,10,3992
2017/3/27 0:00,10,4081
2017/3/27 1:00,9,3978
2017/3/27 2:00,11,3909
2017/3/27 3:00,10,3662
2017/3/27 4:00,9,3524
2017/3/27 5:00,10,3374
2017/3/27 6:00,10,3209
2017/3/27 7:00,10,3084
2017/3/27 8:00,10,3164
2017/3/27 9:00,9,3149
2017/3/27 10:00,8,3282
2017/3/27 11:00,8,3555
2017/3/27 12:00,8,3619
2017/3/27 13:00,9,3723
2017/3/27 14:00,10,3786
2017/3/27 15:00,8,3911
2017/3/27 16:00,8,3827
2017/3/27 17:00,9,3845
2017/3/27 18:00,12,4017
2017/3/27 19:00,8,4010
2017/3/27 20:00,9,4076
2017/3/27 21:00,9,3878
2017/3/27 22:00,10,3669
2017/3/27 23:00,10,3730
2017/3/28 0:00,10,3679
2017/3/28 1:00,12,3624
2017/3/28 2:00,9,3397
2017/3/28 3:00,11,3493
2017/3/28 4:00,10,3362
2017/3/28 5:00,11,3352
2017/3/28 6:00,10,3269
2017/3/28 7:00,11,3198
2017/3/28 8:00,10,3182
2017/3/28 9:00,10,3244
2017/3/28 10:00,9,3374
2017/3/28 11:00,9,3672
2017/3/28 12:00,8,3818
2017/3/28 13:00,9,3899
2017/3/28 14:00,9,4029
2017/3/28 15:00,8,4085
2017/3/28 16:00,9,3910
2017/3/28 17:00,8,4114
2017/3/28 18:00,9,3954
2017/3/28 19:00,11,4053
2017/3/28 20:00,10,3864
2017/3/28 21:00,11,3943
2017/3/28 22:00,12,3629
2017/3/28 23:00,13,3714
2017/3/29 0:00,13,3825
2017/3/29 1:00,12,3963
2017/3/29 2:00,12,3777
2017/3/29 3:00,13,3632
2017/3/29 4:00,13,3434
2017/3/29 5:00,12,3351
2017/3/29 6:00,13,3153
2017/3/29 7:00,13,3104
2017/3/29 8:00,13,3142
2017/3/29 9:00,11,3171
2017/3/29 10:00,10,3339
2017/3/29 11:00,9,3600
2017/3/29 12:00,8,3724
2017/3/29 13:00,10,3675
2017/3/29 14:00,8,3906
2017/3/29 15:00,8,3999
2017/3/29 16:00,9,3946
2017/3/29 17:00,9,3990
2017/3/29 18:00,9,4031
2017/3/29 19:00,8,4088
2017/3/29 20:00,11,3968
2017/3/29 21:00,13,3987
2017/3/29 22:00,14,3781
2017/3/29 23:00,14,3840
2017/3/30 0:00,13,3995
2017/3/30 1:00,14,4128
2017/3/30 2:00,14,3933
2017/3/30 3:00,13,3741
2017/3/30 4:00,14,3701
2017/3/30 5:00,14,3570
2017/3/30 6:00,14,3418
2017/3/30 7:00,14,3338
2017/3/30 8:00,14,3247
2017/3/30 9:00,13,3278
2017/3/30 10:00,12,3189
2017/3/30 11:00,8,3372
2017/3/30 12:00,8,3504
2017/3/30 13:00,8,3571
2017/3/30 14:00,9,3675
2017/3/30 15:00,8,3751
2017/3/30 16:00,8,3758
2017/3/30 17:00,8,3807
2017/3/30 18:00,12,3811
2017/3/30 19:00,13,3925
2017/3/30 20:00,12,3792
2017/3/30 21:00,12,3860
2017/3/30 22:00,13,3641
2017/3/30 23:00,15,3806
2017/3/31 0:00,13,3793
2017/3/31 1:00,13,3654
2017/3/31 2:00,14,3560
2017/3/31 3:00,16,3485
2017/3/31 4:00,13,3407
2017/3/31 5:00,14,3296
2017/3/31 6:00,13,2878
2017/3/31 7:00,14,2983
2017/3/31 8:00,15,2830
2017/3/31 9:00,12,2882
2017/3/31 10:00,8,2835
2017/3/31 11:00,8,2915
2017/3/31 12:00,9,2903
2017/3/31 13:00,8,3016
2017/3/31 14:00,8,3020
2017/3/31 15:00,8,3258
2017/3/31 16:00,8,3217
2017/3/31 17:00,9,3169
2017/3/31 18:00,8,3227
2017/3/31 19:00,8,3161
2017/3/31 20:00,8,3160
2017/3/31 21:00,12,3244
2017/3/31 22:00,13,3053
2017/3/31 23:00,13,3042
2017/4/1 0:00,14,3058
2017/4/1 1:00,14,2885
2017/4/1 2:00,14,2906
2017/4/1 3:00,14,2912
2017/4/1 4:00,13,2837
2017/4/1 5:00,14,2846
2017/4/1 6:00,14,2767
2017/4/1 7:00,14,2784
2017/4/1 8:00,14,2712
2017/4/1 9:00,12,3032
2017/4/1 10:00,12,3084
2017/4/1 11:00,8,3588
2017/4/1 12:00,8,3862
2017/4/1 13:00,8,3909
2017/4/1 14:00,9,4149
2017/4/1 15:00,8,3715
2017/4/1 16:00,9,3675
2017/4/1 17:00,9,3695
2017/4/1 18:00,9,3947
2017/4/1 19:00,13,3824
2017/4/1 20:00,13,3728
2017/4/1 21:00,14,3649
2017/4/1 22:00,15,3550
2017/4/1 23:00,14,3636
2017/4/2 0:00,16,3646
2017/4/2 1:00,15,3544
2017/4/2 2:00,14,3450
2017/4/2 3:00,14,3331
2017/4/2 4:00,15,3109
2017/4/2 5:00,15,2987
2017/4/2 6:00,15,2883
2017/4/2 7:00,15,2837
2017/4/2 8:00,15,2777
2017/4/2 9:00,14,2890
2017/4/2 10:00,11,2960
2017/4/2 11:00,8,3249
2017/4/2 12:00,8,3271
2017/4/2 13:00,9,3349
2017/4/2 14:00,8,3641
2017/4/2 15:00,8,3601
2017/4/2 16:00,8,3505
2017/4/2 17:00,8,3549
2017/4/2 18:00,8,3675
2017/4/2 19:00,8,3739
2017/4/2 20:00,10,3686
2017/4/2 21:00,12,3616
2017/4/2 22:00,13,3420
2017/4/2 23:00,14,3566
2017/4/3 0:00,13,3693
2017/4/3 1:00,13,3756
2017/4/3 2:00,13,3610
2017/4/3 3:00,13,3455
2017/4/3 4:00,13,3130
2017/4/3 5:00,13,2945
2017/4/3 6:00,13,2886
2017/4/3 7:00,13,2830
2017/4/3 8:00,14,2838
2017/4/3 9:00,13,2871
2017/4/3 10:00,9,3157
2017/4/3 11:00,8,3288
2017/4/3 12:00,8,3214
2017/4/3 13:00,8,3397
2017/4/3 14:00,9,4126
2017/4/3 15:00,8,4166
2017/4/3 16:00,8,4111
2017/4/3 17:00,9,4005
2017/4/3 18:00,9,4000
2017/4/3 19:00,11,4104
2017/4/3 20:00,10,4146
2017/4/3 21:00,11,3972
2017/4/3 22:00,12,3648
2017/4/3 23:00,12,3845
2017/4/4 0:00,12,3795
2017/4/4 1:00,12,3761
2017/4/4 2:00,13,3513
2017/4/4 3:00,11,3408
2017/4/4 4:00,12,3275
2017/4/4 5:00,13,3257
2017/4/4 6:00,12,3170
2017/4/4 7:00,13,3109
2017/4/4 8:00,12,3174
2017/4/4 9:00,11,3175
2017/4/4 10:00,9,3259
2017/4/4 11:00,8,3540
2017/4/4 12:00,8,3582
2017/4/4 13:00,9,3775
2017/4/4 14:00,9,4096
2017/4/4 15:00,8,4002
2017/4/4 16:00,8,3985
2017/4/4 17:00,9,4125
2017/4/4 18:00,10,4088
2017/4/4 19:00,11,4174
2017/4/4 20:00,11,4233
2017/4/4 21:00,11,4111
2017/4/4 22:00,12,3728
2017/4/4 23:00,12,3777
2017/4/5 0:00,13,3948
2017/4/5 1:00,12,4039
2017/4/5 2:00,12,3976
2017/4/5 3:00,12,3783
2017/4/5 4:00,12,3344
2017/4/5 5:00,13,3186
2017/4/5 6:00,12,3115
2017/4/5 7:00,13,3116
2017/4/5 8:00,12,3261
2017/4/5 9:00,13,3196
2017/4/5 10:00,8,3149
2017/4/5 11:00,8,3313
2017/4/5 12:00,8,3322
2017/4/5 13:00,9,3583
2017/4/5 14:00,8,3739
2017/4/5 15:00,8,3956
2017/4/5 16:00,8,3902
2017/4/5 17:00,8,3970
2017/4/5 18:00,12,4042
2017/4/5 19:00,11,4029
2017/4/5 20:00,10,4082
2017/4/5 21:00,11,3975
2017/4/5 22:00,13,3788
2017/4/5 23:00,12,3678
2017/4/6 0:00,13,3886
2017/4/6 1:00,12,3963
2017/4/6 2:00,12,3867
2017/4/6 3:00,13,3637
2017/4/6 4:00,13,3431
2017/4/6 5:00,12,3255
2017/4/6 6:00,12,3134
2017/4/6 7:00,14,3112
2017/4/6 8:00,12,3198
2017/4/6 9:00,12,3156
2017/4/6 10:00,9,2996
2017/4/6 11:00,8,3019
2017/4/6 12:00,8,2987
2017/4/6 13:00,8,3070
2017/4/6 14:00,9,3268
2017/4/6 15:00,8,3370
2017/4/6 16:00,8,3609
2017/4/6 17:00,8,3680
2017/4/6 18:00,10,3503
2017/4/6 19:00,10,3567
2017/4/6 20:00,11,3735
2017/4/6 21:00,12,3836
2017/4/6 22:00,14,3657
2017/4/6 23:00,13,3862
2017/4/7 0:00,14,3773
2017/4/7 1:00,15,3668
2017/4/7 2:00,13,3529
2017/4/7 3:00,14,3504
2017/4/7 4:00,14,3370
2017/4/7 5:00,13,3309
2017/4/7 6:00,15,2942
2017/4/7 7:00,13,2955
2017/4/7 8:00,14,2960
2017/4/7 9:00,13,2871
2017/4/7 10:00,11,2798
2017/4/7 11:00,8,2961
2017/4/7 12:00,9,2855
2017/4/7 13:00,8,2934
2017/4/7 14:00,8,3136
2017/4/7 15:00,8,3271
2017/4/7 16:00,8,3241
2017/4/7 17:00,9,3254
2017/4/7 18:00,9,3253
2017/4/7 19:00,10,3283
2017/4/7 20:00,9,3286
2017/4/7 21:00,12,3336
2017/4/7 22:00,13,3103
2017/4/7 23:00,13,3047
2017/4/8 0:00,15,3081
2017/4/8 1:00,13,3111
2017/4/8 2:00,13,3083
2017/4/8 3:00,13,3104
2017/4/8 4:00,13,2990
2017/4/8 5:00,14,2993
2017/4/8 6:00,14,2887
2017/4/8 7:00,13,2957
2017/4/8 8:00,14,3049
2017/4/8 9:00,13,3163
2017/4/8 10:00,10,3229
2017/4/8 11:00,8,3521
2017/4/8 12:00,8,3612
2017/4/8 13:00,8,3724
2017/4/8 14:00,9,4038
2017/4/8 15:00,8,4367
2017/4/8 16:00,8,4301
2017/4/8 17:00,9,4369
2017/4/8 18:00,9,4371
2017/4/8 19:00,11,4323
2017/4/8 20:00,11,4398
2017/4/8 21:00,12,4305
2017/4/8 22:00,13,4046
2017/4/8 23:00,14,4241
2017/4/9 0:00,13,4381
2017/4/9 1:00,14,4380
2017/4/9 2:00,13,4112
2017/4/9 3:00,14,4002
2017/4/9 4:00,13,3819
2017/4/9 5:00,13,3603
2017/4/9 6:00,14,3549
2017/4/9 7:00,13,3447
2017/4/9 8:00,14,3293
2017/4/9 9:00,13,3389
2017/4/9 10:00,11,3460
2017/4/9 11:00,8,3955
2017/4/9 12:00,8,4115
2017/4/9 13:00,9,3827
2017/4/9 14:00,8,3964
2017/4/9 15:00,8,3963
2017/4/9 16:00,9,4118
2017/4/9 17:00,8,3988
2017/4/9 18:00,8,4086
2017/4/9 19:00,8,3947
2017/4/9 20:00,10,4110
2017/4/9 21:00,13,4139
2017/4/9 22:00,13,3895
2017/4/9 23:00,14,4021
2017/4/10 0:00,13,4132
2017/4/10 1:00,13,4184
2017/4/10 2:00,14,4034
2017/4/10 3:00,13,3972
2017/4/10 4:00,13,3694
2017/4/10 5:00,14,3470
2017/4/10 6:00,13,3236
2017/4/10 7:00,15,3111
2017/4/10 8:00,13,3139
2017/4/10 9:00,13,3136
2017/4/10 10:00,10,3334
2017/4/10 11:00,8,3584
2017/4/10 12:00,8,3686
2017/4/10 13:00,8,3727
2017/4/10 14:00,9,4121
2017/4/10 15:00,8,3996
2017/4/10 16:00,9,3610
2017/4/10 17:00,9,3782
2017/4/10 18:00,8,4010
2017/4/10 19:00,11,3868
2017/4/10 20:00,11,4046
2017/4/10 21:00,11,4125
2017/4/10 22:00,14,3978
2017/4/10 23:00,12,4134
2017/4/11 0:00,12,4042
2017/4/11 1:00,12,3970
2017/4/11 2:00,13,3854
2017/4/11 3:00,13,3635
2017/4/11 4:00,12,3559
2017/4/11 5:00,13,3497
2017/4/11 6:00,13,3298
2017/4/11 7:00,13,3064
2017/4/11 8:00,12,3198
2017/4/11 9:00,13,3227
2017/4/11 10:00,9,3315
2017/4/11 11:00,9,3445
2017/4/11 12:00,8,3643
2017/4/11 13:00,8,3569
2017/4/11 14:00,9,4234
2017/4/11 15:00,8,3926
2017/4/11 16:00,8,3844
2017/4/11 17:00,9,3992
2017/4/11 18:00,10,3958
2017/4/11 19:00,12,3844
2017/4/11 20:00,11,3655
2017/4/11 21:00,11,4061
2017/4/11 22:00,12,3658
2017/4/11 23:00,13,3738
2017/4/12 0:00,13,3961
2017/4/12 1:00,12,3970
2017/4/12 2:00,12,3829
2017/4/12 3:00,13,3589
2017/4/12 4:00,13,3393
2017/4/12 5:00,12,3262
2017/4/12 6:00,13,3191
2017/4/12 7:00,13,3008
2017/4/12 8:00,13,3115
2017/4/12 9:00,12,3130
2017/4/12 10:00,8,3024
2017/4/12 11:00,8,3469
2017/4/12 12:00,8,3394
2017/4/12 13:00,8,3409
2017/4/12 14:00,8,3621
2017/4/12 15:00,8,3824
2017/4/12 16:00,8,3776
2017/4/12 17:00,8,3865
2017/4/12 18:00,10,3877
2017/4/12 19:00,11,3956
2017/4/12 20:00,11,4041
2017/4/12 21:00,12,3804
2017/4/12 22:00,12,3625
2017/4/12 23:00,12,3728
2017/4/13 0:00,12,3937
2017/4/13 1:00,14,3986
2017/4/13 2:00,12,3962
2017/4/13 3:00,12,3705
2017/4/13 4:00,13,3317
2017/4/13 5:00,13,3260
2017/4/13 6:00,13,3082
2017/4/13 7:00,13,3060
2017/4/13 8:00,12,3079
2017/4/13 9:00,13,3065
2017/4/13 10:00,9,2947
2017/4/13 11:00,8,3002
2017/4/13 12:00,8,3057
2017/4/13 13:00,8,3009
2017/4/13 14:00,9,3259
2017/4/13 15:00,8,3267
2017/4/13 16:00,8,3149
2017/4/13 17:00,9,3176
2017/4/13 18:00,13,3287
2017/4/13 19:00,9,3146
2017/4/13 20:00,9,3323
2017/4/13 21:00,10,3218
2017/4/13 22:00,10,3159
2017/4/13 23:00,11,3295
2017/4/14 0:00,11,3306
2017/4/14 1:00,10,3360
2017/4/14 2:00,12,3316
2017/4/14 3:00,10,3278
2017/4/14 4:00,11,3117
2017/4/14 5:00,11,3014
2017/4/14 6:00,11,2962
2017/4/14 7:00,10,2876
2017/4/14 8:00,11,2984
2017/4/14 9:00,10,2884
2017/4/14 10:00,10,2787
2017/4/14 11:00,8,2823
2017/4/14 12:00,8,2825
2017/4/14 13:00,8,2955
2017/4/14 14:00,8,3079
2017/4/14 15:00,9,3277
2017/4/14 16:00,8,3332
2017/4/14 17:00,12,3293
2017/4/14 18:00,13,3078
2017/4/14 19:00,9,3159
2017/4/14 20:00,9,3236
2017/4/14 21:00,9,3178
2017/4/14 22:00,11,3082
2017/4/14 23:00,11,3038
2017/4/15 0:00,10,2947
2017/4/15 1:00,11,3003
2017/4/15 2:00,11,3092
2017/4/15 3:00,10,3041
2017/4/15 4:00,11,2930
2017/4/15 5:00,10,2939
2017/4/15 6:00,12,2976
2017/4/15 7:00,10,2911
2017/4/15 8:00,11,3143
2017/4/15 9:00,10,3172
2017/4/15 10:00,9,3117
2017/4/15 11:00,8,3022
2017/4/15 12:00,8,3057
2017/4/15 13:00,8,3055
2017/4/15 14:00,9,3387
2017/4/15 15:00,8,3342
2017/4/15 16:00,8,3232
2017/4/15 17:00,9,3288
2017/4/15 18:00,9,3339
2017/4/15 19:00,9,3335
2017/4/15 20:00,9,3470
2017/4/15 21:00,9,3425
2017/4/15 22:00,12,3264
2017/4/15 23:00,10,3313
2017/4/16 0:00,11,3385
2017/4/16 1:00,10,3503
2017/4/16 2:00,11,3247
2017/4/16 3:00,11,3211
2017/4/16 4:00,11,2943
2017/4/16 5:00,10,2808
2017/4/16 6:00,12,2729
2017/4/16 7:00,10,2531
2017/4/16 8:00,11,2597
2017/4/16 9:00,10,2769
2017/4/16 10:00,9,2894
2017/4/16 11:00,8,3267
2017/4/16 12:00,8,3095
2017/4/16 13:00,8,3233
2017/4/16 14:00,8,3378
2017/4/16 15:00,8,3361
2017/4/16 16:00,8,3114
2017/4/16 17:00,12,3208
2017/4/16 18:00,13,3220
2017/4/16 19:00,9,3422
2017/4/16 20:00,9,3570
2017/4/16 21:00,10,3496
2017/4/16 22:00,10,3388
2017/4/16 23:00,11,3393
2017/4/17 0:00,11,3437
2017/4/17 1:00,10,3579
2017/4/17 2:00,11,3425
2017/4/17 3:00,11,3260
2017/4/17 4:00,10,3029
2017/4/17 5:00,11,2916
2017/4/17 6:00,10,2816
2017/4/17 7:00,12,2711
2017/4/17 8:00,10,2843
2017/4/17 9:00,11,2810
2017/4/17 10:00,8,2822
2017/4/17 11:00,8,3240
2017/4/17 12:00,8,3195
2017/4/17 13:00,8,3174
2017/4/17 14:00,8,3297
2017/4/17 15:00,9,3270
2017/4/17 16:00,9,3209
2017/4/17 17:00,14,3418
2017/4/17 18:00,12,3428
2017/4/17 19:00,8,3363
2017/4/17 20:00,9,3378
2017/4/17 21:00,11,3300
2017/4/17 22:00,10,3274
2017/4/17 23:00,11,3428
2017/4/18 0:00,10,3326
2017/4/18 1:00,12,3361
2017/4/18 2:00,10,3425
2017/4/18 3:00,10,3119
2017/4/18 4:00,11,2926
2017/4/18 5:00,11,2857
2017/4/18 6:00,11,2724
2017/4/18 7:00,11,2765
2017/4/18 8:00,10,2818
2017/4/18 9:00,12,2816
2017/4/18 10:00,8,2918
2017/4/18 11:00,8,3192
2017/4/18 12:00,8,3089
2017/4/18 13:00,8,3261
2017/4/18 14:00,9,3398
2017/4/18 15:00,8,3380
2017/4/18 16:00,8,3144
2017/4/18 17:00,10,2763
2017/4/18 18:00,9,3288
2017/4/18 19:00,9,3248
2017/4/18 20:00,10,3481
2017/4/18 21:00,10,3420
2017/4/18 22:00,9,3206
2017/4/18 23:00,10,3306
2017/4/19 0:00,11,3423
2017/4/19 1:00,10,3551
2017/4/19 2:00,9,3464
2017/4/19 3:00,10,3236
2017/4/19 4:00,11,3079
2017/4/19 5:00,10,2897
2017/4/19 6:00,10,2753
2017/4/19 7:00,11,2735
2017/4/19 8:00,10,2740
2017/4/19 9:00,10,2789
2017/4/19 10:00,8,2867
2017/4/19 11:00,8,3139
2017/4/19 12:00,8,3188
2017/4/19 13:00,8,3024
2017/4/19 14:00,9,3104
2017/4/19 15:00,8,3209
2017/4/19 16:00,8,3091
2017/4/19 17:00,12,3084
2017/4/19 18:00,12,3074
2017/4/19 19:00,10,3153
2017/4/19 20:00,8,3342
2017/4/19 21:00,10,3080
2017/4/19 22:00,9,3028
2017/4/19 23:00,10,3218
2017/4/20 0:00,11,3399
2017/4/20 1:00,10,3562
2017/4/20 2:00,9,3500
2017/4/20 3:00,11,3241
2017/4/20 4:00,10,3036
2017/4/20 5:00,10,2883
2017/4/20 6:00,10,2844
2017/4/20 7:00,11,2751
2017/4/20 8:00,10,2758
2017/4/20 9:00,10,2659
2017/4/20 10:00,8,2667
2017/4/20 11:00,8,2650
2017/4/20 12:00,8,2587
2017/4/20 13:00,8,2580
2017/4/20 14:00,9,2816
2017/4/20 15:00,8,2876
2017/4/20 16:00,8,2941
2017/4/20 17:00,9,2971
2017/4/20 18:00,9,3056
2017/4/20 19:00,10,2988
2017/4/20 20:00,9,3100
2017/4/20 21:00,10,3085
2017/4/20 22:00,11,2936
2017/4/20 23:00,12,3110
2017/4/21 0:00,10,3142
2017/4/21 1:00,11,3297
2017/4/21 2:00,11,3211
2017/4/21 3:00,12,3076
2017/4/21 4:00,11,2872
2017/4/21 5:00,11,2805
2017/4/21 6:00,11,2638
2017/4/21 7:00,11,2571
2017/4/21 8:00,11,2627
2017/4/21 9:00,11,2599
2017/4/21 10:00,8,2568
2017/4/21 11:00,8,2538
2017/4/21 12:00,8,2499
2017/4/21 13:00,8,2516
2017/4/21 14:00,8,2561
2017/4/21 15:00,9,2541
2017/4/21 16:00,8,2529
2017/4/21 17:00,9,2538
2017/4/21 18:00,9,2617
2017/4/21 19:00,10,2626
2017/4/21 20:00,9,2658
2017/4/21 21:00,11,2765
2017/4/21 22:00,10,2724
2017/4/21 23:00,12,2735
2017/4/22 0:00,11,2635
2017/4/22 1:00,10,2662
2017/4/22 2:00,11,2780
2017/4/22 3:00,12,2760
2017/4/22 4:00,11,2702
2017/4/22 5:00,10,2664
2017/4/22 6:00,11,2604
2017/4/22 7:00,12,2633
2017/4/22 8:00,11,2802
2017/4/22 9:00,10,2852
2017/4/22 10:00,10,2945
2017/4/22 11:00,8,3120
2017/4/22 12:00,8,3407
2017/4/22 13:00,14,3352
2017/4/22 14:00,10,3408
2017/4/22 15:00,8,3444
2017/4/22 16:00,8,3583
2017/4/22 17:00,8,3647
2017/4/22 18:00,9,3632
2017/4/22 19:00,10,3365
2017/4/22 20:00,9,3697
2017/4/22 21:00,10,3665
2017/4/22 22:00,11,3637
2017/4/22 23:00,12,3673
2017/4/23 0:00,11,3729
2017/4/23 1:00,10,3773
2017/4/23 2:00,11,3720
2017/4/23 3:00,12,3599
2017/4/23 4:00,11,3401
2017/4/23 5:00,11,3248
2017/4/23 6:00,11,3106
2017/4/23 7:00,11,2916
2017/4/23 8:00,11,2986
2017/4/23 9:00,11,2922
2017/4/23 10:00,8,2922
