date,0,OT
1995/5/9 0:00,0.647,0.5725
1995/5/10 0:00,0.643,0.5705
1995/5/11 0:00,0.6465,0.573
1995/5/12 0:00,0.647,0.577
1995/5/13 0:00,0.6503,0.5787
1995/5/14 0:00,0.6614,0.5883
1995/5/15 0:00,0.6657,0.585
1995/5/16 0:00,0.6595,0.5815
1995/5/17 0:00,0.6596,0.5822
1995/5/18 0:00,0.663,0.581
1995/5/19 0:00,0.6694,0.586
1995/5/20 0:00,0.6748,0.5933
1995/5/21 0:00,0.681,0.594
1995/5/22 0:00,0.675,0.588
1995/5/23 0:00,0.6852,0.5865
1995/5/24 0:00,0.6868,0.5915
1995/5/25 0:00,0.6825,0.5863
1995/5/26 0:00,0.6812,0.5875
1995/5/27 0:00,0.6765,0.5863
1995/5/28 0:00,0.67,0.5823
1995/5/29 0:00,0.6725,0.5837
1995/5/30 0:00,0.6814,0.591
1995/5/31 0:00,0.678,0.587
1995/6/1 0:00,0.677,0.5842
1995/6/2 0:00,0.6725,0.5824
1995/6/3 0:00,0.6685,0.5795
1995/6/4 0:00,0.6702,0.5793
1995/6/5 0:00,0.676,0.5852
1995/6/6 0:00,0.6716,0.5786
1995/6/7 0:00,0.667,0.576
1995/6/8 0:00,0.6659,0.5762
1995/6/9 0:00,0.6655,0.5761
1995/6/10 0:00,0.6713,0.5772
1995/6/11 0:00,0.6785,0.584
1995/6/12 0:00,0.6825,0.5875
1995/6/13 0:00,0.6796,0.587
1995/6/14 0:00,0.6745,0.583
1995/6/15 0:00,0.668,0.579
1995/6/16 0:00,0.6675,0.578
1995/6/17 0:00,0.6672,0.5796
1995/6/18 0:00,0.668,0.5832
1995/6/19 0:00,0.667,0.5785
1995/6/20 0:00,0.6695,0.5807
1995/6/21 0:00,0.676,0.5862
1995/6/22 0:00,0.67,0.5825
1995/6/23 0:00,0.6715,0.5823
1995/6/24 0:00,0.6637,0.566
1995/6/25 0:00,0.6626,0.5633
1995/6/26 0:00,0.6645,0.563
1995/6/27 0:00,0.6655,0.561
1995/6/28 0:00,0.6716,0.5622
1995/6/29 0:00,0.67,0.5626
1995/6/30 0:00,0.6742,0.5637
1995/7/1 0:00,0.674,0.562
1995/7/2 0:00,0.6631,0.5536
1995/7/3 0:00,0.6613,0.5524
1995/7/4 0:00,0.659,0.549
1995/7/5 0:00,0.6553,0.5493
1995/7/6 0:00,0.6568,0.5512
1995/7/7 0:00,0.6595,0.5502
1995/7/8 0:00,0.6597,0.5485
1995/7/9 0:00,0.657,0.548
1995/7/10 0:00,0.655,0.5525
1995/7/11 0:00,0.6565,0.5536
1995/7/12 0:00,0.6553,0.552
1995/7/13 0:00,0.647,0.549
1995/7/14 0:00,0.649,0.5518
1995/7/15 0:00,0.65,0.5533
1995/7/16 0:00,0.649,0.558
1995/7/17 0:00,0.6455,0.5545
1995/7/18 0:00,0.6487,0.5597
1995/7/19 0:00,0.6515,0.5593
1995/7/20 0:00,0.6535,0.5615
1995/7/21 0:00,0.6507,0.5595
1995/7/22 0:00,0.6473,0.5539
1995/7/23 0:00,0.644,0.5513
1995/7/24 0:00,0.6485,0.553
1995/7/25 0:00,0.652,0.5555
1995/7/26 0:00,0.652,0.5552
1995/7/27 0:00,0.645,0.5535
1995/7/28 0:00,0.6412,0.5515
1995/7/29 0:00,0.637,0.545
1995/7/30 0:00,0.6373,0.5437
1995/7/31 0:00,0.6355,0.5448
1995/8/1 0:00,0.6371,0.541
1995/8/2 0:00,0.633,0.5365
1995/8/3 0:00,0.6276,0.5345
1995/8/4 0:00,0.627,0.533
1995/8/5 0:00,0.627,0.5352
1995/8/6 0:00,0.6221,0.5324
1995/8/7 0:00,0.6236,0.5312
1995/8/8 0:00,0.6255,0.5323
1995/8/9 0:00,0.6304,0.535
1995/8/10 0:00,0.6315,0.5355
1995/8/11 0:00,0.6225,0.5335
1995/8/12 0:00,0.6215,0.533
1995/8/13 0:00,0.6219,0.5325
1995/8/14 0:00,0.626,0.5358
1995/8/15 0:00,0.615,0.528
1995/8/16 0:00,0.6145,0.5235
1995/8/17 0:00,0.6115,0.5245
1995/8/18 0:00,0.611,0.5245
1995/8/19 0:00,0.6005,0.513
1995/8/20 0:00,0.5995,0.509
1995/8/21 0:00,0.5955,0.508
1995/8/22 0:00,0.587,0.496
1995/8/23 0:00,0.5867,0.4973
1995/8/24 0:00,0.5925,0.5013
1995/8/25 0:00,0.5894,0.496
1995/8/26 0:00,0.5925,0.4963
1995/8/27 0:00,0.6081,0.5173
1995/8/28 0:00,0.6067,0.5175
1995/8/29 0:00,0.627,0.5298
1995/8/30 0:00,0.611,0.5176
1995/8/31 0:00,0.6078,0.5085
1995/9/1 0:00,0.6074,0.5166
1995/9/2 0:00,0.6054,0.5139
1995/9/3 0:00,0.603,0.506
1995/9/4 0:00,0.6075,0.5063
1995/9/5 0:00,0.6208,0.52
1995/9/6 0:00,0.619,0.5175
1995/9/7 0:00,0.6115,0.5125
1995/9/8 0:00,0.6185,0.5195
1995/9/9 0:00,0.6165,0.516
1995/9/10 0:00,0.6195,0.5205
1995/9/11 0:00,0.6165,0.5166
1995/9/12 0:00,0.6125,0.5128
1995/9/13 0:00,0.614,0.514
1995/9/14 0:00,0.6165,0.5173
1995/9/15 0:00,0.6245,0.5255
1995/9/16 0:00,0.6234,0.5225
1995/9/17 0:00,0.629,0.5267
1995/9/18 0:00,0.6267,0.527
1995/9/19 0:00,0.6301,0.527
1995/9/20 0:00,0.6263,0.5251
1995/9/21 0:00,0.6211,0.5206
1995/9/22 0:00,0.6168,0.517
1995/9/23 0:00,0.6196,0.5195
1995/9/24 0:00,0.609,0.511
1995/9/25 0:00,0.6115,0.5138
1995/9/26 0:00,0.6105,0.5135
1995/9/27 0:00,0.6145,0.5173
1995/9/28 0:00,0.607,0.5115
1995/9/29 0:00,0.6035,0.5095
1995/9/30 0:00,0.605,0.5135
1995/10/1 0:00,0.609,0.5165
1995/10/2 0:00,0.604,0.5135
1995/10/3 0:00,0.5991,0.509
1995/10/4 0:00,0.5985,0.5069
1995/10/5 0:00,0.5921,0.5013
1995/10/6 0:00,0.5945,0.5027
1995/10/7 0:00,0.5975,0.5038
1995/10/8 0:00,0.594,0.5038
1995/10/9 0:00,0.5925,0.5038
1995/10/10 0:00,0.5938,0.5027
1995/10/11 0:00,0.594,0.5038
1995/10/12 0:00,0.5897,0.4985
1995/10/13 0:00,0.583,0.4925
1995/10/14 0:00,0.5792,0.491
1995/10/15 0:00,0.576,0.4912
1995/10/16 0:00,0.5682,0.4885
1995/10/17 0:00,0.555,0.4838
1995/10/18 0:00,0.565,0.4928
1995/10/19 0:00,0.572,0.495
1995/10/20 0:00,0.5805,0.5073
1995/10/21 0:00,0.583,0.5035
1995/10/22 0:00,0.581,0.5005
1995/10/23 0:00,0.5861,0.5062
1995/10/24 0:00,0.5897,0.5097
1995/10/25 0:00,0.5875,0.5075
1995/10/26 0:00,0.5966,0.5155
1995/10/27 0:00,0.5929,0.5136
1995/10/28 0:00,0.5945,0.514
1995/10/29 0:00,0.5935,0.5075
1995/10/30 0:00,0.5937,0.5093
1995/10/31 0:00,0.5875,0.504
1995/11/1 0:00,0.5835,0.5005
1995/11/2 0:00,0.5855,0.496
1995/11/3 0:00,0.5781,0.4905
1995/11/4 0:00,0.5836,0.4939
1995/11/5 0:00,0.5911,0.4968
1995/11/6 0:00,0.5863,0.4935
1995/11/7 0:00,0.5975,0.5025
1995/11/8 0:00,0.593,0.5
1995/11/9 0:00,0.597,0.503
1995/11/10 0:00,0.594,0.4987
1995/11/11 0:00,0.594,0.4968
1995/11/12 0:00,0.5887,0.493
1995/11/13 0:00,0.6178,0.5113
1995/11/14 0:00,0.6183,0.5195
1995/11/15 0:00,0.6162,0.5205
1995/11/16 0:00,0.6273,0.541
1995/11/17 0:00,0.6294,0.5395
1995/11/18 0:00,0.631,0.5312
1995/11/19 0:00,0.6327,0.5357
1995/11/20 0:00,0.6328,0.535
1995/11/21 0:00,0.6285,0.5263
1995/11/22 0:00,0.6275,0.526
1995/11/23 0:00,0.6253,0.5255
1995/11/24 0:00,0.6184,0.5253
1995/11/25 0:00,0.6165,0.5225
1995/11/26 0:00,0.6154,0.5202
1995/11/27 0:00,0.616,0.522
1995/11/28 0:00,0.6231,0.5258
1995/11/29 0:00,0.625,0.5295
1995/11/30 0:00,0.6252,0.5305
1995/12/1 0:00,0.6254,0.5303
1995/12/2 0:00,0.6286,0.5331
1995/12/3 0:00,0.632,0.5395
1995/12/4 0:00,0.634,0.5385
1995/12/5 0:00,0.6348,0.536
1995/12/6 0:00,0.6223,0.528
1995/12/7 0:00,0.632,0.5295
1995/12/8 0:00,0.6392,0.5378
1995/12/9 0:00,0.6385,0.5385
1995/12/10 0:00,0.6343,0.5345
1995/12/11 0:00,0.6457,0.539
1995/12/12 0:00,0.6437,0.5412
1995/12/13 0:00,0.6436,0.537
1995/12/14 0:00,0.641,0.5325
1995/12/15 0:00,0.6417,0.5338
1995/12/16 0:00,0.64,0.5315
1995/12/17 0:00,0.6339,0.5285
1995/12/18 0:00,0.628,0.527
1995/12/19 0:00,0.6305,0.5245
1995/12/20 0:00,0.631,0.5275
1995/12/21 0:00,0.6245,0.5232
1995/12/22 0:00,0.6175,0.5213
1995/12/23 0:00,0.6204,0.5214
1995/12/24 0:00,0.6155,0.5185
1995/12/25 0:00,0.6165,0.5155
1995/12/26 0:00,0.6195,0.5214
1995/12/27 0:00,0.6208,0.5225
1995/12/28 0:00,0.6204,0.521
1995/12/29 0:00,0.6235,0.5222
1995/12/30 0:00,0.6187,0.522
1995/12/31 0:00,0.6231,0.5248
1996/1/1 0:00,0.6211,0.5215
1996/1/2 0:00,0.617,0.52
1996/1/3 0:00,0.6145,0.5183
1996/1/4 0:00,0.6114,0.5237
1996/1/5 0:00,0.611,0.5235
1996/1/6 0:00,0.607,0.52
1996/1/7 0:00,0.6114,0.5243
1996/1/8 0:00,0.6129,0.5262
1996/1/9 0:00,0.6123,0.527
1996/1/10 0:00,0.618815,0.533597
1996/1/11 0:00,0.621309,0.537268
1996/1/12 0:00,0.628873,0.538449
1996/1/13 0:00,0.633995,0.540536
1996/1/14 0:00,0.633268,0.540374
1996/1/15 0:00,0.640779,0.546912
1996/1/16 0:00,0.640666,0.547186
1996/1/17 0:00,0.631021,0.54147
1996/1/18 0:00,0.632701,0.540019
1996/1/19 0:00,0.634897,0.540687
1996/1/20 0:00,0.634195,0.537895
1996/1/21 0:00,0.638337,0.536803
1996/1/22 0:00,0.640028,0.540631
1996/1/23 0:00,0.639895,0.542473
1996/1/24 0:00,0.635181,0.537004
1996/1/25 0:00,0.631676,0.534128
1996/1/26 0:00,0.630414,0.536293
1996/1/27 0:00,0.627282,0.535831
1996/1/28 0:00,0.625712,0.53447
1996/1/29 0:00,0.629716,0.538922
1996/1/30 0:00,0.633323,0.543682
1996/1/31 0:00,0.639557,0.545906
1996/2/1 0:00,0.641029,0.550085
1996/2/2 0:00,0.649468,0.553544
1996/2/3 0:00,0.651704,0.551361
1996/2/4 0:00,0.652847,0.559763
1996/2/5 0:00,0.646998,0.554797
1996/2/6 0:00,0.645543,0.551549
1996/2/7 0:00,0.649558,0.551787
1996/2/8 0:00,0.646131,0.549646
1996/2/9 0:00,0.645934,0.547045
1996/2/10 0:00,0.63854,0.538495
1996/2/11 0:00,0.633196,0.538221
1996/2/12 0:00,0.635578,0.539158
1996/2/13 0:00,0.637923,0.54124
1996/2/14 0:00,0.640067,0.542191
1996/2/15 0:00,0.639067,0.536854
1996/2/16 0:00,0.632308,0.531187
1996/2/17 0:00,0.627032,0.527068
1996/2/18 0:00,0.621313,0.525281
1996/2/19 0:00,0.618524,0.524072
1996/2/20 0:00,0.620168,0.528607
1996/2/21 0:00,0.623145,0.530263
1996/2/22 0:00,0.624118,0.528175
1996/2/23 0:00,0.627709,0.531717
1996/2/24 0:00,0.630994,0.532584
1996/2/25 0:00,0.635837,0.534609
1996/2/26 0:00,0.634885,0.535328
1996/2/27 0:00,0.635231,0.534064
1996/2/28 0:00,0.636051,0.527562
1996/2/29 0:00,0.631652,0.532528
1996/3/1 0:00,0.626605,0.529462
1996/3/2 0:00,0.627447,0.52744
1996/3/3 0:00,0.630136,0.531925
1996/3/4 0:00,0.630328,0.531124
1996/3/5 0:00,0.634137,0.533849
1996/3/6 0:00,0.638134,0.536736
1996/3/7 0:00,0.639719,0.539736
1996/3/8 0:00,0.636404,0.537717
1996/3/9 0:00,0.634783,0.535605
1996/3/10 0:00,0.632189,0.534267
1996/3/11 0:00,0.626669,0.530595
1996/3/12 0:00,0.633799,0.534984
1996/3/13 0:00,0.635145,0.535002
1996/3/14 0:00,0.631745,0.532375
1996/3/15 0:00,0.638017,0.530707
1996/3/16 0:00,0.628148,0.532159
1996/3/17 0:00,0.624907,0.529983
1996/3/18 0:00,0.63004,0.535261
1996/3/19 0:00,0.635001,0.542929
1996/3/20 0:00,0.637088,0.541096
1996/3/21 0:00,0.637645,0.54192
1996/3/22 0:00,0.636543,0.539595
1996/3/23 0:00,0.647493,0.545693
1996/3/24 0:00,0.651647,0.549023
1996/3/25 0:00,0.647607,0.548461
1996/3/26 0:00,0.647021,0.547042
1996/3/27 0:00,0.650999,0.547924
1996/3/28 0:00,0.651675,0.548267
1996/3/29 0:00,0.648596,0.54758
1996/3/30 0:00,0.650231,0.548963
1996/3/31 0:00,0.654669,0.551296
1996/4/1 0:00,0.658612,0.55584
1996/4/2 0:00,0.662386,0.559763
1996/4/3 0:00,0.665492,0.561217
1996/4/4 0:00,0.663657,0.559189
1996/4/5 0:00,0.662079,0.557464
1996/4/6 0:00,0.668629,0.563655
1996/4/7 0:00,0.670714,0.560951
1996/4/8 0:00,0.66932,0.561133
1996/4/9 0:00,0.670533,0.562507
1996/4/10 0:00,0.667579,0.560115
1996/4/11 0:00,0.668716,0.560554
1996/4/12 0:00,0.665448,0.557893
1996/4/13 0:00,0.666222,0.55913
1996/4/14 0:00,0.670802,0.561826
1996/4/15 0:00,0.66315,0.552322
1996/4/16 0:00,0.661464,0.548495
1996/4/17 0:00,0.660267,0.545207
1996/4/18 0:00,0.657851,0.543745
1996/4/19 0:00,0.649029,0.533903
1996/4/20 0:00,0.648524,0.53545
1996/4/21 0:00,0.652736,0.535804
1996/4/22 0:00,0.649607,0.53437
1996/4/23 0:00,0.641113,0.529141
1996/4/24 0:00,0.644317,0.536247
1996/4/25 0:00,0.647551,0.525368
1996/4/26 0:00,0.65565,0.532109
1996/4/27 0:00,0.658325,0.531876
1996/4/28 0:00,0.659592,0.530867
1996/4/29 0:00,0.657954,0.533262
1996/4/30 0:00,0.662668,0.535806
1996/5/1 0:00,0.664807,0.540308
1996/5/2 0:00,0.663991,0.539083
1996/5/3 0:00,0.658567,0.535931
1996/5/4 0:00,0.656455,0.534102
1996/5/5 0:00,0.658461,0.534835
1996/5/6 0:00,0.652882,0.531635
1996/5/7 0:00,0.651136,0.530161
1996/5/8 0:00,0.653887,0.530905
1996/5/9 0:00,0.656749,0.533864
1996/5/10 0:00,0.658108,0.536736
1996/5/11 0:00,0.662229,0.535185
1996/5/12 0:00,0.658068,0.533849
1996/5/13 0:00,0.657308,0.530764
1996/5/14 0:00,0.661136,0.529424
1996/5/15 0:00,0.67024,0.533956
1996/5/16 0:00,0.665912,0.529371
1996/5/17 0:00,0.666001,0.529811
1996/5/18 0:00,0.664342,0.526684
1996/5/19 0:00,0.665424,0.524122
1996/5/20 0:00,0.664939,0.527073
1996/5/21 0:00,0.662647,0.524477
1996/5/22 0:00,0.659084,0.522508
1996/5/23 0:00,0.658801,0.523003
1996/5/24 0:00,0.663023,0.524925
1996/5/25 0:00,0.660634,0.523942
1996/5/26 0:00,0.65084,0.520362
1996/5/27 0:00,0.647703,0.521524
1996/5/28 0:00,0.648027,0.527822
1996/5/29 0:00,0.647112,0.527173
1996/5/30 0:00,0.647745,0.532259
1996/5/31 0:00,0.647371,0.526726
1996/6/1 0:00,0.644606,0.523829
1996/6/2 0:00,0.644353,0.52352
1996/6/3 0:00,0.649734,0.528086
1996/6/4 0:00,0.651944,0.531111
1996/6/5 0:00,0.653914,0.533237
1996/6/6 0:00,0.658612,0.536333
1996/6/7 0:00,0.654207,0.532121
1996/6/8 0:00,0.652839,0.529234
1996/6/9 0:00,0.653399,0.529455
1996/6/10 0:00,0.651942,0.527609
1996/6/11 0:00,0.648375,0.528538
1996/6/12 0:00,0.649831,0.529886
1996/6/13 0:00,0.651627,0.530158
1996/6/14 0:00,0.649448,0.527409
1996/6/15 0:00,0.649468,0.525064
1996/6/16 0:00,0.647238,0.533764
1996/6/17 0:00,0.636497,0.53401
1996/6/18 0:00,0.639425,0.533397
1996/6/19 0:00,0.63578,0.530911
1996/6/20 0:00,0.636659,0.527229
1996/6/21 0:00,0.634134,0.515786
1996/6/22 0:00,0.630141,0.511326
1996/6/23 0:00,0.632954,0.513165
1996/6/24 0:00,0.632851,0.513105
1996/6/25 0:00,0.638024,0.516696
1996/6/26 0:00,0.638571,0.51448
1996/6/27 0:00,0.64548,0.518912
1996/6/28 0:00,0.646891,0.517901
1996/6/29 0:00,0.646819,0.526421
1996/6/30 0:00,0.649043,0.528058
1996/7/1 0:00,0.652097,0.532486
1996/7/2 0:00,0.65163,0.534077
1996/7/3 0:00,0.657331,0.53547
1996/7/4 0:00,0.653869,0.52948
1996/7/5 0:00,0.649166,0.524126
1996/7/6 0:00,0.646283,0.523899
1996/7/7 0:00,0.648752,0.52638
1996/7/8 0:00,0.642252,0.521973
1996/7/9 0:00,0.647451,0.525926
1996/7/10 0:00,0.650863,0.524714
1996/7/11 0:00,0.648149,0.521071
1996/7/12 0:00,0.652747,0.518686
1996/7/13 0:00,0.653219,0.516237
1996/7/14 0:00,0.655154,0.512748
1996/7/15 0:00,0.653063,0.518208
1996/7/16 0:00,0.653176,0.517586
1996/7/17 0:00,0.65363,0.516301
1996/7/18 0:00,0.661048,0.522896
1996/7/19 0:00,0.663349,0.523458
1996/7/20 0:00,0.660324,0.522264
1996/7/21 0:00,0.660635,0.518682
1996/7/22 0:00,0.654362,0.515004
1996/7/23 0:00,0.656109,0.517997
1996/7/24 0:00,0.65001,0.511409
1996/7/25 0:00,0.650039,0.511346
1996/7/26 0:00,0.647889,0.511095
1996/7/27 0:00,0.644191,0.508435
1996/7/28 0:00,0.649166,0.510692
1996/7/29 0:00,0.646037,0.513736
1996/7/30 0:00,0.647554,0.514618
1996/7/31 0:00,0.649994,0.516226
1996/8/1 0:00,0.65113,0.514971
1996/8/2 0:00,0.650403,0.514268
1996/8/3 0:00,0.643837,0.508255
1996/8/4 0:00,0.645851,0.510799
1996/8/5 0:00,0.63732,0.507638
1996/8/6 0:00,0.638093,0.508641
1996/8/7 0:00,0.640702,0.510067
1996/8/8 0:00,0.644007,0.51188
1996/8/9 0:00,0.638355,0.515428
1996/8/10 0:00,0.638593,0.512838
1996/8/11 0:00,0.636983,0.510442
1996/8/12 0:00,0.638318,0.509604
1996/8/13 0:00,0.640064,0.511636
1996/8/14 0:00,0.643096,0.5158
1996/8/15 0:00,0.646561,0.520971
1996/8/16 0:00,0.64172,0.51877
1996/8/17 0:00,0.639765,0.51404
1996/8/18 0:00,0.640156,0.513224
1996/8/19 0:00,0.638694,0.509629
1996/8/20 0:00,0.637129,0.511031
1996/8/21 0:00,0.635953,0.510886
1996/8/22 0:00,0.633171,0.510799
1996/8/23 0:00,0.635729,0.513891
1996/8/24 0:00,0.635302,0.511146
1996/8/25 0:00,0.636723,0.514158
1996/8/26 0:00,0.636393,0.510517
1996/8/27 0:00,0.635468,0.510002
1996/8/28 0:00,0.633285,0.507568
1996/8/29 0:00,0.633524,0.505124
1996/8/30 0:00,0.634253,0.505718
1996/8/31 0:00,0.635716,0.507277
1996/9/1 0:00,0.637744,0.508778
1996/9/2 0:00,0.640056,0.507686
1996/9/3 0:00,0.636682,0.493928
1996/9/4 0:00,0.633388,0.491575
1996/9/5 0:00,0.635723,0.495225
1996/9/6 0:00,0.635653,0.492363
1996/9/7 0:00,0.642531,0.508516
1996/9/8 0:00,0.642187,0.506613
1996/9/9 0:00,0.641799,0.504516
1996/9/10 0:00,0.643887,0.513722
1996/9/11 0:00,0.644362,0.512382
1996/9/12 0:00,0.645153,0.515821
1996/9/13 0:00,0.643032,0.515331
1996/9/14 0:00,0.650494,0.520654
1996/9/15 0:00,0.653761,0.522398
1996/9/16 0:00,0.657118,0.522598
1996/9/17 0:00,0.656404,0.519489
1996/9/18 0:00,0.655218,0.517872
1996/9/19 0:00,0.654365,0.514888
1996/9/20 0:00,0.655656,0.516582
1996/9/21 0:00,0.656363,0.516728
1996/9/22 0:00,0.657374,0.517026
1996/9/23 0:00,0.657851,0.518323
1996/9/24 0:00,0.668294,0.524324
1996/9/25 0:00,0.6666,0.520944
1996/9/26 0:00,0.663813,0.516995
1996/9/27 0:00,0.664098,0.517491
1996/9/28 0:00,0.664232,0.515964
1996/9/29 0:00,0.666711,0.513171
1996/9/30 0:00,0.663331,0.51034
1996/10/1 0:00,0.654038,0.506481
1996/10/2 0:00,0.654083,0.507457
1996/10/3 0:00,0.650299,0.506867
1996/10/4 0:00,0.654721,0.506946
1996/10/5 0:00,0.627544,0.486354
1996/10/6 0:00,0.638465,0.495396
1996/10/7 0:00,0.631356,0.490443
1996/10/8 0:00,0.636421,0.490024
1996/10/9 0:00,0.638919,0.497389
1996/10/10 0:00,0.632451,0.494729
1996/10/11 0:00,0.634327,0.493803
1996/10/12 0:00,0.634978,0.494046
1996/10/13 0:00,0.634356,0.49159
1996/10/14 0:00,0.632524,0.493751
1996/10/15 0:00,0.628056,0.491759
1996/10/16 0:00,0.628685,0.487215
1996/10/17 0:00,0.630342,0.487666
1996/10/18 0:00,0.629938,0.490335
1996/10/19 0:00,0.632451,0.493485
1996/10/20 0:00,0.629714,0.49138
1996/10/21 0:00,0.626943,0.490461
1996/10/22 0:00,0.62554,0.49242
1996/10/23 0:00,0.61975,0.486959
1996/10/24 0:00,0.615915,0.485357
1996/10/25 0:00,0.617615,0.487205
1996/10/26 0:00,0.612694,0.483558
1996/10/27 0:00,0.613684,0.484845
1996/10/28 0:00,0.606879,0.483806
1996/10/29 0:00,0.608761,0.4907
1996/10/30 0:00,0.6065,0.487156
1996/10/31 0:00,0.603079,0.486395
1996/11/1 0:00,0.60306,0.483207
1996/11/2 0:00,0.60406,0.4812
1996/11/3 0:00,0.613184,0.490996
1996/11/4 0:00,0.613445,0.494098
1996/11/5 0:00,0.614061,0.492149
1996/11/6 0:00,0.616438,0.491554
1996/11/7 0:00,0.611916,0.487349
1996/11/8 0:00,0.607978,0.484258
1996/11/9 0:00,0.608343,0.484403
1996/11/10 0:00,0.605221,0.482952
1996/11/11 0:00,0.609922,0.4874
1996/11/12 0:00,0.606479,0.487551
1996/11/13 0:00,0.602541,0.486751
1996/11/14 0:00,0.608483,0.489049
1996/11/15 0:00,0.612555,0.497199
1996/11/16 0:00,0.613339,0.502451
1996/11/17 0:00,0.609083,0.4996
1996/11/18 0:00,0.609856,0.4988
1996/11/19 0:00,0.60346,0.494752
1996/11/20 0:00,0.606482,0.4981
1996/11/21 0:00,0.60106,0.497451
1996/11/22 0:00,0.603541,0.50015
1996/11/23 0:00,0.602779,0.501501
1996/11/24 0:00,0.597679,0.498301
1996/11/25 0:00,0.598439,0.496901
1996/11/26 0:00,0.5949,0.4981
1996/11/27 0:00,0.5949,0.4981
1996/11/28 0:00,0.59888,0.498599
1996/11/29 0:00,0.596519,0.497249
1996/11/30 0:00,0.592182,0.495348
1996/12/1 0:00,0.593738,0.494648
1996/12/2 0:00,0.59654,0.4978
1996/12/3 0:00,0.594019,0.496101
1996/12/4 0:00,0.592741,0.493551
1996/12/5 0:00,0.593619,0.494047
1996/12/6 0:00,0.595138,0.495802
1996/12/7 0:00,0.588059,0.486695
1996/12/8 0:00,0.589118,0.486357
1996/12/9 0:00,0.585607,0.4876
1996/12/10 0:00,0.580416,0.483597
1996/12/11 0:00,0.585341,0.486305
1996/12/12 0:00,0.592459,0.491748
1996/12/13 0:00,0.587676,0.488349
1996/12/14 0:00,0.592563,0.490547
1996/12/15 0:00,0.587882,0.485857
1996/12/16 0:00,0.58099,0.480052
1996/12/17 0:00,0.583167,0.478752
1996/12/18 0:00,0.578069,0.4749
1996/12/19 0:00,0.578069,0.4749
1996/12/20 0:00,0.575327,0.47461
1996/12/21 0:00,0.57623,0.472553
1996/12/22 0:00,0.570428,0.463968
1996/12/23 0:00,0.5685,0.456137
1996/12/24 0:00,0.574057,0.456091
1996/12/25 0:00,0.571814,0.457146
1996/12/26 0:00,0.5763,0.460962
1996/12/27 0:00,0.572428,0.451936
1996/12/28 0:00,0.56767,0.452755
1996/12/29 0:00,0.570614,0.454218
1996/12/30 0:00,0.578073,0.461216
1996/12/31 0:00,0.578189,0.461446
1997/1/1 0:00,0.573128,0.458483
1997/1/2 0:00,0.572314,0.457837
1997/1/3 0:00,0.570957,0.4565
1997/1/4 0:00,0.583575,0.470412
1997/1/5 0:00,0.581616,0.468066
1997/1/6 0:00,0.5887,0.472458
1997/1/7 0:00,0.5893,0.469959
1997/1/8 0:00,0.586,0.467407
1997/1/9 0:00,0.589241,0.469488
1997/1/10 0:00,0.594122,0.472642
1997/1/11 0:00,0.60226,0.475462
1997/1/12 0:00,0.598001,0.467606
1997/1/13 0:00,0.608022,0.475895
1997/1/14 0:00,0.602199,0.476638
1997/1/15 0:00,0.60464,0.476291
1997/1/16 0:00,0.59938,0.474247
1997/1/17 0:00,0.59924,0.4733
1997/1/18 0:00,0.595419,0.469706
1997/1/19 0:00,0.593119,0.468506
1997/1/20 0:00,0.60148,0.471147
1997/1/21 0:00,0.60132,0.467247
1997/1/22 0:00,0.60132,0.466007
1997/1/23 0:00,0.601,0.469853
1997/1/24 0:00,0.59884,0.467953
1997/1/25 0:00,0.59918,0.465333
1997/1/26 0:00,0.594597,0.463061
1997/1/27 0:00,0.591716,0.458546
1997/1/28 0:00,0.586765,0.458546
1997/1/29 0:00,0.594738,0.463232
1997/1/30 0:00,0.591118,0.461346
1997/1/31 0:00,0.591204,0.460438
1997/2/1 0:00,0.590595,0.461892
1997/2/2 0:00,0.5853,0.460454
1997/2/3 0:00,0.585734,0.460862
1997/2/4 0:00,0.584108,0.458654
1997/2/5 0:00,0.582242,0.457046
1997/2/6 0:00,0.575885,0.456009
1997/2/7 0:00,0.584941,0.463107
1997/2/8 0:00,0.585383,0.461531
1997/2/9 0:00,0.584066,0.459962
1997/2/10 0:00,0.590141,0.461162
1997/2/11 0:00,0.591296,0.4611
1997/2/12 0:00,0.588282,0.458246
1997/2/13 0:00,0.57909,0.453782
1997/2/14 0:00,0.578211,0.455082
1997/2/15 0:00,0.581068,0.452936
1997/2/16 0:00,0.584675,0.454327
1997/2/17 0:00,0.583792,0.454564
1997/2/18 0:00,0.584283,0.454064
1997/2/19 0:00,0.586,0.454255
1997/2/20 0:00,0.582116,0.452436
1997/2/21 0:00,0.578558,0.45071
1997/2/22 0:00,0.581675,0.4519
1997/2/23 0:00,0.578284,0.447679
1997/2/24 0:00,0.583025,0.44882
1997/2/25 0:00,0.588176,0.450235
1997/2/26 0:00,0.590795,0.450355
1997/2/27 0:00,0.593137,0.451745
1997/2/28 0:00,0.589164,0.45101
1997/3/1 0:00,0.589305,0.44941
1997/3/2 0:00,0.567557,0.428957
1997/3/3 0:00,0.571929,0.4297
1997/3/4 0:00,0.571629,0.435787
1997/3/5 0:00,0.573229,0.434913
1997/3/6 0:00,0.572328,0.4313
1997/3/7 0:00,0.570314,0.425472
1997/3/8 0:00,0.574443,0.430486
1997/3/9 0:00,0.572086,0.422742
1997/3/10 0:00,0.576315,0.429628
1997/3/11 0:00,0.573243,0.428243
